mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,country,political_group,political_group_abb,national_political_group,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,age,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
197635,Ms,Maria-Manuel,Leitão-Marques,,,Portugal,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista,female,Portugal,Moçambique,8/23/1952 1:00,,70,https://www.europarl.europa.eu/mepphoto/197635.jpg,Maria-Manuel.LEITAO-MARQUES@europarl.europa.eu; maria.marques@europarl.europa.eu,,https://twitter.com/leitaomarquesep,https://www.facebook.com/mariamanuelleitaomarques,,https://www.instagram.com/mariamanuelleitaomarques/,https://data.europarl.europa.eu/person/197635
136236,Mr,João,Pimenta Lopes,,,Portugal,The Left group in the European Parliament - GUE/NGL,GUE/NGL,Partido Comunista Português,male,Portugal,Campo Grande,12/4/1980 0:00,,42,https://www.europarl.europa.eu/mepphoto/136236.jpg,Joao.pimentalopes@europarl.europa.eu; joao.pimentalopes@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/136236
88715,Mr,José,Gusmão,,,Portugal,The Left group in the European Parliament - GUE/NGL,GUE/NGL,Bloco de Esquerda,male,Portugal,Lisboa,7/20/1976 1:00,,46,https://www.europarl.europa.eu/mepphoto/88715.jpg,jose.gusmao@europarl.europa.eu; joseguilherme.figueiredonobredegusmao@europarl.europa.eu,,https://www.twitter.com/joseggusmao,https://www.facebook.com/josegusmao76,,https://www.instagram.com/gusmao.jose,https://data.europarl.europa.eu/person/88715
197754,Ms,Sandra,Pereira,,,Portugal,The Left group in the European Parliament - GUE/NGL,GUE/NGL,Partido Comunista Português,female,Portugal,,3/18/1977 1:00,,46,https://www.europarl.europa.eu/mepphoto/197754.jpg,sandra.pereira@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197754
96820,Ms,Marisa,Matias,,,Portugal,The Left group in the European Parliament - GUE/NGL,GUE/NGL,Bloco de Esquerda,female,Portugal,Coimbra,2/20/1976 1:00,,47,https://www.europarl.europa.eu/mepphoto/96820.jpg,marisa.matias@europarl.europa.eu,,https://twitter.com/mmatias_,https://www.facebook.com/MATIAS.Marisa/,,https://www.instagram.com/marisa_matias,https://data.europarl.europa.eu/person/96820
197655,Mr,Cristian,Terheş,,,Romania,European Conservatives and Reformists Group,ECR,Partidul Național Țărănesc Creștin Democrat,male,Romania,Zalau,4/12/1978 1:00,,45,https://www.europarl.europa.eu/mepphoto/197655.jpg,cristian.terhes@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197655
124802,Mr,Siegfried,Mureşan,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Partidul Naţional Liberal,male,Romania,Hunedoara,9/20/1981 0:00,,41,https://www.europarl.europa.eu/mepphoto/124802.jpg,siegfried.muresan@europarl.europa.eu,http://www.siegfriedmuresan.eu/,https://twitter.com/SMuresan,https://www.facebook.com/SiegfriedMEP,https://www.facebook.com/siegfried.muresan,https://www.instagram.com/siegfriedmuresan,https://data.europarl.europa.eu/person/124802
197672,Mr,Eugen,Tomac,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Partidul Mișcarea Populară,male,Romania,Ismail,6/27/1981 0:00,,41,https://www.europarl.europa.eu/mepphoto/197672.jpg,eugen.tomac@europarl.europa.eu,,,https://www.facebook.com/tomaceugen/,,https://www.instagram.com/tomaceugen/,https://data.europarl.europa.eu/person/197672
38420,Mr,Cristian-Silviu,Buşoi,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Partidul Naţional Liberal,male,Romania,Drobeta Turnu-Severin,1/3/1978 1:00,,45,https://www.europarl.europa.eu/mepphoto/38420.jpg,cristiansilviu.busoi@europarl.europa.eu,http://www.cristianbusoi.eu/,,http://www.facebook.com/cristi.busoi,http://www.facebook.com/profile.php?id=1536380222,https://www.instagram.com/cristi.busoi/,https://data.europarl.europa.eu/person/38420
98582,Mr,Loránt,Vincze,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Uniunea Democrată Maghiară din România,male,Romania,Târgu Mureș / Marosvásárhely,3/11/1977 1:00,,46,https://www.europarl.europa.eu/mepphoto/98582.jpg,lorant.vincze@europarl.europa.eu,https://vinczelorant.eu/hu/,https://twitter.com/vinczelorant,https://www.facebook.com/vincze.lorant.2019/,,https://www.instagram.com/lorantvinczeinsta/,https://data.europarl.europa.eu/person/98582
197636,Mr,Ioan-Rareş,Bogdan,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Partidul Naţional Liberal,male,Romania,Ocna Mures,9/17/1974 1:00,,48,https://www.europarl.europa.eu/mepphoto/197636.jpg,ioan-rares.bogdan@europarl.europa.eu,,,https://www.facebook.com/Rares.I.Bogdan,,https://www.instagram.com/rarbogdan/,https://data.europarl.europa.eu/person/197636
125012,Mr,Daniel,Buda,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Partidul Naţional Liberal,male,Romania,Com. Românași,11/1/1970 1:00,,52,https://www.europarl.europa.eu/mepphoto/125012.jpg,daniel.buda@europarl.europa.eu,http://www.danielbuda.ro/ro/primapagina/,https://twitter.com/MEPDanielBuda,https://www.facebook.com/MEPDanielBuda/,,,https://data.europarl.europa.eu/person/125012
197647,Mr,Dan-Ştefan,Motreanu,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Partidul Naţional Liberal,male,Romania,Orastie,11/9/1970 1:00,,52,https://www.europarl.europa.eu/mepphoto/197647.jpg,dan-stefan.motreanu@europarl.europa.eu,,,,,https://www.instagram.com/dan.motreanu/,https://data.europarl.europa.eu/person/197647
197649,Mr,Gheorghe,Falcă,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Partidul Naţional Liberal,male,Romania,Brad,1/22/1967 1:00,,56,https://www.europarl.europa.eu/mepphoto/197649.jpg,gheorghe.falca@europarl.europa.eu,,,https://www.facebook.com/falca.gheorghe.7,,https://www.instagram.com/gheorghe_falca/,https://data.europarl.europa.eu/person/197649
39725,Mr,Iuliu,Winkler,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Uniunea Democrată Maghiară din România,male,Romania,Hunedoara,3/14/1964 1:00,,59,https://www.europarl.europa.eu/mepphoto/39725.jpg,iuliu.winkler@europarl.europa.eu,https://winklergyula.ro/,https://twitter.com/iuliuwinkler,https://www.facebook.com/winkler.gyula/,,,https://data.europarl.europa.eu/person/39725
197637,Mr,Vasile,Blaga,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Partidul Naţional Liberal,male,Romania,Petrileni Bihor,7/26/1956 1:00,,66,https://www.europarl.europa.eu/mepphoto/197637.jpg,vasile.blaga@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197637
197646,Mr,Mircea-Gheorghe,Hava,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Partidul Naţional Liberal,male,Romania,Oradea,12/26/1956 1:00,,66,https://www.europarl.europa.eu/mepphoto/197646.jpg,mircea.hava@europarl.europa.eu,,,https://www.facebook.com/mirceahava/,,,https://data.europarl.europa.eu/person/197646
202112,Mr,Gheorghe-Vlad,Nistor,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Partidul Naţional Liberal,male,Romania,București,7/25/1954 1:00,,68,https://www.europarl.europa.eu/mepphoto/202112.jpg,gheorghe-vlad.nistor@europarl.europa.eu; vlad.nistor@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/202112
33982,Mr,Marian-Jean,Marinescu,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Partidul Naţional Liberal,male,Romania,Râmnicu Vâlcea,11/8/1952 1:00,,70,https://www.europarl.europa.eu/mepphoto/33982.jpg,marian-jean.marinescu@europarl.europa.eu,,https://twitter.com/MarianMarinescu,https://www.facebook.com/marianjean.marinescu,,,https://data.europarl.europa.eu/person/33982
197671,Mr,Traian,Băsescu,,,Romania,Group of the European People's Party (Christian Democrats),EPP,Partidul Mișcarea Populară,male,Romania,Basarabi,4/11/1951 1:00,,72,https://www.europarl.europa.eu/mepphoto/197671.jpg,traian.basescu@europarl.europa.eu,,https://twitter.com/tbasescu,https://www.facebook.com/PresedinteleTraianBasescu/,https://www.facebook.com/PresedinteleTraianBasescu,,https://data.europarl.europa.eu/person/197671
58766,Mr,Nicolae,Ştefănuță,,,Romania,Group of the Greens/European Free Alliance,Greens-EFA,Independent,male,Romania,RASINARI,3/1/1982 1:00,,41,https://www.europarl.europa.eu/mepphoto/58766.jpg,nicolae.stefanuta@europarl.europa.eu,,https://twitter.com/nicustefanuta,https://www.facebook.com/nicustefanutaUSRinPE/,,https://www.instagram.com/nicustefanuta,https://data.europarl.europa.eu/person/58766
88882,Mr,Victor,Negrescu,,,Romania,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partidul Social Democrat,male,Romania,București,8/17/1985 0:00,,37,https://www.europarl.europa.eu/mepphoto/88882.jpg,victor.negrescu@europarl.europa.eu,,https://twitter.com/negrescuvictor,,https://it-it.facebook.com/victornegrescu/,https://www.instagram.com/victor_negrescu/,https://data.europarl.europa.eu/person/88882
197653,Mr,Claudiu,Manda,,,Romania,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partidul Social Democrat,male,Romania,Craiova,12/20/1975 1:00,,47,https://www.europarl.europa.eu/mepphoto/197653.jpg,iulian-claudiu.manda@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197653
197658,Mr,Adrian-Dragoş,Benea,,,Romania,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partidul Social Democrat,male,Romania,Bacău,12/18/1975 1:00,,47,https://www.europarl.europa.eu/mepphoto/197658.jpg,adrian-dragos.benea@europarl.europa.eu,,,https://www.facebook.com/dragosbenea/,,,https://data.europarl.europa.eu/person/197658
197657,Mr,Tudor,Ciuhodaru,,,Romania,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partidul Social Democrat,male,Romania,Bacau,1/16/1969 1:00,,54,https://www.europarl.europa.eu/mepphoto/197657.jpg,tudor.ciuhodaru@europarl.europa.eu,,,https://www.facebook.com/TudorCiuhodaru/,,,https://data.europarl.europa.eu/person/197657
33997,Ms,Corina,Crețu,,,Romania,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,PRO Romania,female,Romania,Bucureşti,6/24/1967 1:00,,55,https://www.europarl.europa.eu/mepphoto/33997.jpg,corina.cretu@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/33997
197651,Ms,Carmen,Avram,,,Romania,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partidul Social Democrat,female,Romania,Viseu de Sus,8/5/1966 1:00,,56,https://www.europarl.europa.eu/mepphoto/197651.jpg,carmen-gabriela.avram@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197651
198183,Mr,Mihai,Tudose,,,Romania,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partidul Social Democrat,male,Romania,Braila,6/3/1967 1:00,,56,https://www.europarl.europa.eu/mepphoto/198183.jpg,mihai.tudose@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/198183
38595,Ms,Rovana,Plumb,,,Romania,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partidul Social Democrat,female,Romania,Bucureşti,6/22/1960 1:00,,62,https://www.europarl.europa.eu/mepphoto/38595.jpg,rovana.plumb@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/38595
124784,Mr,Dan,Nica,,,Romania,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partidul Social Democrat,male,Romania,Panciu,2/7/1960 1:00,,63,https://www.europarl.europa.eu/mepphoto/124784.jpg,dan.nica@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/124784
124785,Ms,Maria,Grapini,,,Romania,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partidul Umanist Social Liberal,female,Romania,Berești - Galați,7/11/1954 1:00,,68,https://www.europarl.europa.eu/mepphoto/124785.jpg,maria.grapini@europarl.europa.eu,,https://twitter.com/mariagrapini?lang=fr,https://www.facebook.com/MariaGrapini,,,https://data.europarl.europa.eu/person/124785
197668,Mr,Vlad-Marius,Botoş,,,Romania,Renew Europe Group,Renew,Uniunea Salvați România,male,Romania,Arad,6/15/1986 0:00,,36,https://www.europarl.europa.eu/mepphoto/197668.jpg,vlad-marius.botos@europarl.europa.eu,https://www.vladbotos.eu/,https://twitter.com/botos_vlad,https://www.facebook.com/VladMBotos/,,https://www.instagram.com/vladbotos.mep/,https://data.europarl.europa.eu/person/197668
209140,Mr,Vlad,Gheorghe,,,Romania,Renew Europe Group,Renew,Uniunea Salvați România,male,Romania,București,2/22/1985 1:00,,38,https://www.europarl.europa.eu/mepphoto/209140.jpg,vlad.gheorghe-office@europarl.europa.eu; vlad.gheorghe@europarl.europa.eu,https://vladgheorghe.ro/?lang=en,https://twitter.com/vladdangheorghe,https://www.facebook.com/VladGheorgheMEP,,https://www.instagram.com/vlad.dan.gheorghe/,https://data.europarl.europa.eu/person/209140
212855,Mr,Alin,Mituța,,,Romania,Renew Europe Group,Renew,Reînnoim Proiectul European al României,male,Romania,Novaci,5/24/1984 0:00,,39,https://www.europarl.europa.eu/mepphoto/212855.jpg,alin.mituta@europarl.europa.eu,,https://twitter.com/alinmituta,https://www.facebook.com/alin.mituta/,,,https://data.europarl.europa.eu/person/212855
134605,Ms,Ramona,Strugariu,,,Romania,Renew Europe Group,Renew,Reînnoim Proiectul European al României,female,Romania,BIRLAD,6/8/1979 0:00,,44,https://www.europarl.europa.eu/mepphoto/134605.jpg,ramona.strugariu@europarl.europa.eu,https://ramonastrugariu.eu/,https://twitter.com/RamonaStrugariu,https://www.facebook.com/RamonaVictoriaStrugariu/,,https://www.instagram.com/ramona_strugariu/?hl=en,https://data.europarl.europa.eu/person/134605
197663,Mr,Dragoş,Pîslaru,,,Romania,Renew Europe Group,Renew,Reînnoim Proiectul European al României,male,Romania,București,3/23/1976 1:00,,47,https://www.europarl.europa.eu/mepphoto/197663.jpg,dragos.pislaru@europarl.europa.eu,https://dragospislaru.eu/,https://twitter.com/dragos_pislaru,https://www.facebook.com/Dragos.Pislaru,,https://www.instagram.com/dragos.pislaru/?hl=en,https://data.europarl.europa.eu/person/197663
197665,Mr,Dragoş,Tudorache,,,Romania,Renew Europe Group,Renew,Reînnoim Proiectul European al României,male,Romania,Bârlad,1/14/1975 1:00,,48,https://www.europarl.europa.eu/mepphoto/197665.jpg,ioan-dragos.tudorache@europarl.europa.eu,,https://twitter.com/IoanDragosT,https://www.facebook.com/IoanDragosTudorache,,https://www.instagram.com/ioandragostudorache/,https://data.europarl.europa.eu/person/197665
197631,Mr,Dacian,Cioloş,,,Romania,Renew Europe Group,Renew,Reînnoim Proiectul European al României,male,Romania,Zalău,7/27/1969 1:00,,53,https://www.europarl.europa.eu/mepphoto/197631.jpg,dacian.ciolos@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197631
197767,Mr,Eugen,Jurzyca,,,Slovakia,European Conservatives and Reformists Group,ECR,Sloboda a Solidarita,male,Slovakia,Bratislava,8/2/1958 1:00,,64,https://www.europarl.europa.eu/mepphoto/197767.jpg,eugen.jurzyca@europarl.europa.eu,http://eugenjurzyca.sk/,https://twitter.com/EugenJurzyca,https://www.facebook.com/eugen.jurzyca.sk/,,https://www.instagram.com/eugenjurzyca/,https://data.europarl.europa.eu/person/197767
197771,Mr,Vladimír,Bilčík,,,Slovakia,Group of the European People's Party (Christian Democrats),EPP,Slovakia – Demokrati,male,Slovakia,Bratislava,5/27/1975 1:00,,48,https://www.europarl.europa.eu/mepphoto/197771.jpg,vladimir.bilcik@europarl.europa.eu,,https://twitter.com/vladobilcik,https://www.facebook.com/Bilcik.Vladimir/,,https://www.instagram.com/vladobilcik_spolu/,https://data.europarl.europa.eu/person/197771
197765,Mr,Peter,Pollák,,,Slovakia,Group of the European People's Party (Christian Democrats),EPP,Obyčajní ľudia a nezávislé osobnosti,male,Slovakia,Levoca,4/20/1973 1:00,,50,https://www.europarl.europa.eu/mepphoto/197765.jpg,peter.pollak@europarl.europa.eu,,,https://www.facebook.com/peterpollak.sk/,,https://www.instagram.com/peter_pollak_olano/,https://data.europarl.europa.eu/person/197765
204336,Ms,Miriam,Lexmann,,,Slovakia,Group of the European People's Party (Christian Democrats),EPP,Kresťanskodemokratické hnutie,female,Slovakia,Bratislava,2/12/1972 1:00,,51,https://www.europarl.europa.eu/mepphoto/204336.jpg,miriam.lexmann@europarl.europa.eu,https://lexmann.eu/,https://twitter.com/MiriamMLex,https://www.facebook.com/miriamlexmann.sk/,,https://www.instagram.com/miriamlexmann/,https://data.europarl.europa.eu/person/204336
124929,Mr,Ivan,Štefanec,,,Slovakia,Group of the European People's Party (Christian Democrats),EPP,Kresťanskodemokratické hnutie,male,Slovakia,Považská Bystrica,9/30/1961 1:00,,61,https://www.europarl.europa.eu/mepphoto/124929.jpg,ivan.stefanec@europarl.europa.eu,http://www.ivanstefanec.sk/,https://twitter.com/IvanStefanec,https://www.facebook.com/ivanstefanec.eu,https://www.facebook.com/ivan.stefanec.1,https://www.instagram.com/stefanec_ivan/,https://data.europarl.europa.eu/person/124929
96653,Ms,Katarína,Roth Neveďalová,,,Slovakia,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,SMER-Sociálna demokracia,female,Slovakia,Nitra,10/11/1982 1:00,,40,https://www.europarl.europa.eu/mepphoto/96653.jpg,katarina.roth@europarl.europa.eu,http://europoslankyna.sk,,https://www.facebook.com/europoslankyna,,,https://data.europarl.europa.eu/person/96653
23868,Ms,Monika,Beňová,,,Slovakia,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,SMER-Sociálna demokracia,female,Slovakia,Bratislava,8/15/1968 1:00,,54,https://www.europarl.europa.eu/mepphoto/23868.jpg,monika.benova@europarl.europa.eu,,,https://www.facebook.com/monikabenovaep,,https://www.instagram.com/monicabenova,https://data.europarl.europa.eu/person/23868
34578,Mr,Robert,Hajšel,,,Slovakia,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Independent,male,Slovakia,Banská Štiavnica,3/28/1967 1:00,,56,https://www.europarl.europa.eu/mepphoto/34578.jpg,robert.hajsel@europarl.europa.eu,https://www.roberthajsel.sk,https://twitter.com/RobertHajsel,https://www.facebook.com/roberthajselEU,,https://www.instagram.com/robert.hajsel,https://data.europarl.europa.eu/person/34578
197763,Mr,Milan,Uhrík,,,Slovakia,Non-attached Members,NI,Hnutie Republika,male,Slovakia,Nové Zámky,12/21/1984 1:00,,38,https://www.europarl.europa.eu/mepphoto/197763.jpg,milan.uhrik@europarl.europa.eu,,https://twitter.com/MilanUhrik,https://sk-sk.facebook.com/ing.milan.uhrik,,https://instagram.com/uhrikmilan?utm_medium=copy_link,https://data.europarl.europa.eu/person/197763
197764,Mr,Miroslav,Radačovský,,,Slovakia,Non-attached Members,NI,Slovak PATRIOT,male,Slovakia,Lutina,9/24/1953 1:00,,69,https://www.europarl.europa.eu/mepphoto/197764.jpg,miroslav.radacovsky@europarl.europa.eu,https://slovenskypatriot.sk/,https://twitter.com/radacovskymep,https://www.facebook.com/radacovskypatriot,,,https://data.europarl.europa.eu/person/197764
103746,Mr,Michal,Šimečka,,,Slovakia,Renew Europe Group,Renew,Progresívne Slovensko,male,Slovakia,Bratislava,10/5/1984 0:00,,38,https://www.europarl.europa.eu/mepphoto/103746.jpg,michal.simecka@europarl.europa.eu,,https://twitter.com/MSimecka,https://www.facebook.com/miso.simecka/,,https://www.instagram.com/michalsimecka/,https://data.europarl.europa.eu/person/103746
197769,Mr,Michal,Wiezik,,,Slovakia,Renew Europe Group,Renew,Progresívne Slovensko,male,Slovakia,Martin,6/14/1979 0:00,,43,https://www.europarl.europa.eu/mepphoto/197769.jpg,michal.wiezik@europarl.europa.eu,,,https://www.facebook.com/michalwiezikspolu,,https://www.instagram.com/michalwiezik_spolu/,https://data.europarl.europa.eu/person/197769
197766,Ms,Lucia,Ďuriš Nicholsonová,,,Slovakia,Renew Europe Group,Renew,Independent,female,Slovakia,Bratislava,11/28/1976 1:00,,46,https://www.europarl.europa.eu/mepphoto/197766.jpg,lucia.durisnicholsonova@europarl.europa.eu,,https://twitter.com/LNicholsonova,https://www.facebook.com/lucianicholsonovaverivzdravyrozum/,,https://www.instagram.com/lucia_duris_nicholsonova/,https://data.europarl.europa.eu/person/197766
197770,Mr,Martin,Hojsík,,,Slovakia,Renew Europe Group,Renew,Progresívne Slovensko,male,Slovakia,Bratislava,1/27/1977 1:00,,46,https://www.europarl.europa.eu/mepphoto/197770.jpg,martin.hojsik@europarl.europa.eu,,https://twitter.com/martinhojsik,https://www.facebook.com/martinhojsik/,,https://www.instagram.com/martinhojsik/,https://data.europarl.europa.eu/person/197770
125104,Ms,Romana,Tomc,,,Slovenia,Group of the European People's Party (Christian Democrats),EPP,Slovenska demokratska stranka,female,Slovenia,Ljubljana,2/11/1965 1:00,,58,https://www.europarl.europa.eu/mepphoto/125104.jpg,romana.tomc@europarl.europa.eu,http://www.romanatomc.si,https://twitter.com/RomanaTomc,https://www.facebook.com/romana.tomc,,https://www.instagram.com/romanatomc/,https://data.europarl.europa.eu/person/125104
125004,Mr,Franc,Bogovič,,,Slovenia,Group of the European People's Party (Christian Democrats),EPP,Slovenska ljudska stranka,male,Slovenia,Senovo,2/2/1963 1:00,,60,https://www.europarl.europa.eu/mepphoto/125004.jpg,franc.bogovic@europarl.europa.eu,http://bogovic.eu,https://twitter.com/Franc_Bogovic,https://www.facebook.com/FrancBogovic.SLS,,https://www.instagram.com/francbogovicslo_eu/,https://data.europarl.europa.eu/person/125004
96933,Mr,Milan,Zver,,,Slovenia,Group of the European People's Party (Christian Democrats),EPP,Slovenska demokratska stranka,male,Slovenia,Ljubljana,5/25/1962 1:00,,61,https://www.europarl.europa.eu/mepphoto/96933.jpg,milan.zver@europarl.europa.eu,http://www.milanzver.eu/,https://twitter.com/MilanZver,https://www.facebook.com/milan.zver,,,https://data.europarl.europa.eu/person/96933
28294,Ms,Ljudmila,Novak,,,Slovenia,Group of the European People's Party (Christian Democrats),EPP,Nova Slovenija – Krščanski demokrati,female,Slovenia,Maribor,1/8/1959 1:00,,64,https://www.europarl.europa.eu/mepphoto/28294.jpg,Ljudmila.novak@europarl.europa.eu,https://www.ljudmilanovak.eu/,https://twitter.com/ljudmilanovak,https://www.facebook.com/ljudmila.novak/,,https://www.instagram.com/ljudmila.novak/,https://data.europarl.europa.eu/person/28294
233862,Mr,Matjaž,Nemec,,,Slovenia,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Socialni demokrati,male,Slovenia,Šempeter pri Gorici,10/4/1980 0:00,,42,https://www.europarl.europa.eu/mepphoto/233862.jpg,matjaz.nemec@europarl.europa.eu,https://www.matjaz-nemec.si/sl/,https://twitter.com/matjanemec,https://www.facebook.com/MatjazNemecSD/events,,https://www.instagram.com/matjaznemec/,https://data.europarl.europa.eu/person/233862
197446,Mr,Milan,Brglez,,,Slovenia,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Socialni demokrati,male,Slovenia,,1/9/1967 1:00,,56,https://www.europarl.europa.eu/mepphoto/197446.jpg,milan.brglez@europarl.europa.eu,,,,https://www.facebook.com/milan.brglez,,https://data.europarl.europa.eu/person/197446
197447,Ms,Irena,Joveva,,,Slovenia,Renew Europe Group,Renew,Gibanje Svoboda,female,Slovenia,Kranj,2/26/1989 1:00,,34,https://www.europarl.europa.eu/mepphoto/197447.jpg,irena.joveva@europarl.europa.eu,https://www.irenajoveva.si/,https://twitter.com/ijoveva,https://www.facebook.com/ijoveva/,,https://www.instagram.com/ijoveva/,https://data.europarl.europa.eu/person/197447
197452,Mr,Klemen,Grošelj,,,Slovenia,Renew Europe Group,Renew,Gibanje Svoboda,male,Slovenia,Kranj,8/3/1976 1:00,,46,https://www.europarl.europa.eu/mepphoto/197452.jpg,klemen.groselj@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197452
204414,Ms,Margarita,de la Pisa Carrión,,,Spain,European Conservatives and Reformists Group,ECR,VOX,female,Spain,Madrid,9/19/1975 1:00,,47,https://www.europarl.europa.eu/mepphoto/204414.jpg,margarita.delapisa@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/204414
197829,Mr,Jorge,Buxadé Villalba,,,Spain,European Conservatives and Reformists Group,ECR,VOX,male,Spain,BARCELONA,6/16/1975 1:00,,47,https://www.europarl.europa.eu/mepphoto/197829.jpg,jorge.buxadevillalba@europarl.europa.eu,,https://twitter.com/jorgebuxade,,,https://www.instagram.com/jorge_buxade/,https://data.europarl.europa.eu/person/197829
197831,Mr,Hermann,Tertsch,,,Spain,European Conservatives and Reformists Group,ECR,VOX,male,Spain,Madrid,9/4/1958 1:00,,64,https://www.europarl.europa.eu/mepphoto/197831.jpg,hermann.tertsch@europarl.europa.eu,,https://twitter.com/hermanntertsch,,,,https://data.europarl.europa.eu/person/197831
198096,Ms,Mazaly,Aguilar,,,Spain,European Conservatives and Reformists Group,ECR,VOX,female,Spain,Cuenca,9/20/1949 1:00,,73,https://www.europarl.europa.eu/mepphoto/198096.jpg,mazaly.aguilar@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/198096
197679,Ms,Isabel,Benjumea Benjumea,,,Spain,Group of the European People's Party (Christian Democrats),EPP,Partido Popular,female,Spain,Madrid,5/9/1982 0:00,,41,https://www.europarl.europa.eu/mepphoto/197679.jpg,isabel.benjumea@europarl.europa.eu,,https://twitter.com/IsabelBenjumea,,,,https://data.europarl.europa.eu/person/197679
197711,Ms,Dolors,Montserrat,,,Spain,Group of the European People's Party (Christian Democrats),EPP,Partido Popular,female,Spain,Barcelona,9/18/1973 1:00,,49,https://www.europarl.europa.eu/mepphoto/197711.jpg,d.montserrat@europarl.europa.eu,http://www.pp.es/dolors-montserrat,https://twitter.com/dolorsmm,https://www.facebook.com/dolorsmontserratoficial/,,https://www.instagram.com/dolorsmontserrat_,https://data.europarl.europa.eu/person/197711
96808,Mr,Pablo,Arias Echeverría,,,Spain,Group of the European People's Party (Christian Democrats),EPP,Partido Popular,male,Spain,Madrid,6/30/1970 1:00,,52,https://www.europarl.europa.eu/mepphoto/96808.jpg,pablo.ariasecheverria@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96808
28399,Mr,Antonio,López-Istúriz White,,,Spain,Group of the European People's Party (Christian Democrats),EPP,Partido Popular,male,Spain,Pamplona,1/4/1970 1:00,,53,https://www.europarl.europa.eu/mepphoto/28399.jpg,antonio.lopezisturiz@europarl.europa.eu,http://www.antoniolopezisturiz.eu,https://twitter.com/TonoEPP,https://www.facebook.com/tonoepp/,,https://www.instagram.com/tonoepp/,https://data.europarl.europa.eu/person/28399
96811,Ms,Rosa,Estaràs Ferragut,,,Spain,Group of the European People's Party (Christian Democrats),EPP,Partido Popular,female,Spain,,10/21/1965 1:00,,57,https://www.europarl.europa.eu/mepphoto/96811.jpg,rosa.estaras@europarl.europa.eu,,,,,https://www.instagram.com/rosaestaras/,https://data.europarl.europa.eu/person/96811
125027,Mr,Esteban,González Pons,,,Spain,Group of the European People's Party (Christian Democrats),EPP,Partido Popular,male,Spain,Valencia,8/21/1964 1:00,,58,https://www.europarl.europa.eu/mepphoto/125027.jpg,esteban.gonzalezpons@europarl.europa.eu,,https://twitter.com/gonzalezpons,https://www.facebook.com/pages/Esteban-Gonz%C3%A1lez-Pons/598994066850758,,https://www.instagram.com/egonzalezpons/,https://data.europarl.europa.eu/person/125027
